Property type,Size,Rooms,Floor,Furnished,Shareable,Pets allowed,Elevator,Senior friendly,Students only,Balcony,Parking,Dishwasher,Washing machine,Electric charging station,Dryer,Energy rating,Rental period,Available from,Monthly net rent,Utilities,Deposit,Prepaid rent,Move-in price,Creation Date,Listing-id,Adress
Room,16 m²,1.0,2nd ,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,-,Unlimited,As soon as possible,4.900 kr.,0 kr.,4.900 kr.,4.900 kr.,14.700 kr.,19/01/2024,4784214,"På Bjerget, 2400 København, København NV  - 2nd floor"
Room,9 m²,1.0,2nd ,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,,1-11 months,As soon as possible,4.400 kr.,600 kr.,5.000 kr.,0 kr.,10.000 kr.,18/01/2024,5368146,"Prags Boulevard, 2300 København, København S  - 2nd floor"
Apartment,55 m²,2.0,2nd ,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,13.995 kr.,1.000 kr.,41.985 kr.,13.995 kr.,70.975 kr.,18/01/2024,5413830,"Artillerivej, 2300 København, København S  - 2nd floor"
Apartment,32 m²,1.0,Ground floor,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,-,Unlimited,1 May 2024,7.534 kr.,500 kr.,22.602 kr.,7.534 kr.,38.170 kr.,18/01/2024,3814229,"Theklavej, 2400 København, København NV  - Ground floor"
Apartment,140 m²,4.0,4th ,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,-,Unlimited,As soon as possible,22.000 kr.,1.200 kr.,66.000 kr.,0 kr.,89.200 kr.,18/01/2024,5298312,"Åboulevard, 1960 København, Frederiksberg C  - 4th floor"
Apartment,77 m²,3.0,4th ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.300 kr.,850 kr.,33.900 kr.,11.300 kr.,57.350 kr.,18/01/2024,5413702,"Spættevangen, 2635 København, Ishøj  - 4th floor"
Apartment,79 m²,3.0,4th ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.200 kr.,900 kr.,33.600 kr.,11.200 kr.,56.900 kr.,18/01/2024,5413700,"Spættevangen, 2635 København, Ishøj  - 4th floor"
Apartment,107 m²,5.0,Ground floor,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,13.900 kr.,1.250 kr.,41.700 kr.,13.900 kr.,70.750 kr.,18/01/2024,5413697,"Spættevangen, 2635 København, Ishøj  - Ground floor"
Apartment,82 m²,3.0,Ground floor,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,10.995 kr.,950 kr.,32.985 kr.,10.995 kr.,55.925 kr.,18/01/2024,5413696,"Spættevangen, 2635 København, Ishøj  - Ground floor"
Apartment,79 m²,3.0,4th ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,10.995 kr.,900 kr.,32.985 kr.,10.995 kr.,55.875 kr.,18/01/2024,5413695,"Spættevangen, 2635 København, Ishøj  - 4th floor"
Apartment,107 m²,5.0,Ground floor,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,14.200 kr.,1.250 kr.,42.600 kr.,14.200 kr.,72.250 kr.,18/01/2024,5413694,"Spættevangen, 2635 København, Ishøj  - Ground floor"
Apartment,87 m²,3.0,2nd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.500 kr.,1.000 kr.,34.500 kr.,11.500 kr.,58.500 kr.,18/01/2024,5413693,"Spættevangen, 2635 København, Ishøj  - 2nd floor"
Apartment,88 m²,3.0,1st ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.300 kr.,1.000 kr.,33.900 kr.,11.300 kr.,57.500 kr.,18/01/2024,5413692,"Spættevangen, 2635 København, Ishøj  - 1st floor"
Apartment,82 m²,3.0,Ground floor,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.200 kr.,950 kr.,33.600 kr.,11.200 kr.,56.950 kr.,18/01/2024,5413690,"Spættevangen, 2635 København, Ishøj  - Ground floor"
Apartment,55 m²,2.0,Ground floor,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,9.900 kr.,650 kr.,29.700 kr.,9.900 kr.,50.150 kr.,18/01/2024,5413689,"Spættevangen, 2635 København, Ishøj  - Ground floor"
Apartment,130 m²,4.0,1st ,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,-,Unlimited,15 April 2024,23.900 kr.,1.415 kr.,71.700 kr.,23.900 kr.,120.915 kr.,18/01/2024,4343142,"Marmorvej, 2100 København, København Ø  - 1st floor"
Apartment,75 m²,3.0,3rd ,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,-,12-23 months,1 September 2024,13.950 kr.,1.000 kr.,40.000 kr.,0 kr.,54.950 kr.,17/01/2024,4818865,"Håbets Allé, 2700 København, Brønshøj  - 3rd floor"
Apartment,56 m²,2.0,1st ,No,No,No,Yes,Not specified,Not specified,Yes,No,Not specified,Not specified,No,Not specified,-,12-23 months,1 August 2024,13.000 kr.,600 kr.,39.000 kr.,,52.600 kr.,17/01/2024,5273974,"Andrei Sakharovs Vej, 2450 København, København SV  - 1st floor"
Townhouse,123 m²,4.0,-,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,16.350 kr.,1.000 kr.,49.050 kr.,0 kr.,66.400 kr.,17/01/2024,5174256,"Dorphs Alle, 2630 København, Taastrup "
Apartment,90 m²,2.0,4th ,No,No,Yes,Yes,Not specified,Not specified,Yes,Not specified,Not specified,Not specified,No,Not specified,-,Unlimited,As soon as possible,12.300 kr.,,36.900 kr.,12.300 kr.,61.500 kr.,17/01/2024,5413480,"Nordmarks Alle, 2620 København, Albertslund  - 4th floor"
Room,10 m²,1.0,Ground floor,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,,Unlimited,As soon as possible,9.250 kr.,0 kr.,10.000 kr.,0 kr.,19.250 kr.,17/01/2024,5413463,"Nørre Farimagsgade, 1364 København, København K  - Ground floor"
Room,12 m²,1.0,1st ,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,,Unlimited,As soon as possible,9.950 kr.,0 kr.,10.000 kr.,0 kr.,19.950 kr.,17/01/2024,5413460,"Otto Brandenburgs Vej, 2450 København, København SV  - 1st floor"
Townhouse,117 m²,4.0,1st ,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Unlimited,15 April 2024,15.250 kr.,1.200 kr.,45.750 kr.,15.250 kr.,77.450 kr.,17/01/2024,5413456,"Bygården, 2700 København, Brønshøj  - 1st floor"
Apartment,73 m²,3.0,1st ,No,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,14.800 kr.,1.000 kr.,44.400 kr.,,60.200 kr.,17/01/2024,4746714,"Strandvejen, 2920 København, Charlottenlund  - 1st floor"
Apartment,320 m²,7.0,4th ,No,No,Yes,Yes,Not specified,Not specified,Yes,Yes,Not specified,Not specified,No,Not specified,-,24+ months,1 June 2024,70.000 kr.,2.000 kr.,210.000 kr.,70.000 kr.,352.000 kr.,17/01/2024,5413394,"Danas Plads, 1915 København, Frederiksberg C  - 4th floor"
Apartment,85 m²,3.0,-,No,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,12.900 kr.,2.000 kr.,38.700 kr.,,53.600 kr.,17/01/2024,4643366,"Skovbrynet, 2880 København, Bagsværd "
Apartment,40 m²,2.0,1st ,No,No,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,-,12-23 months,As soon as possible,12.000 kr.,600 kr.,36.000 kr.,,48.600 kr.,17/01/2024,5413323,"Møllegade, 2791 København, Dragør  - 1st floor"
Apartment,91 m²,3.0,1st ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,12.250 kr.,1.000 kr.,36.750 kr.,12.250 kr.,62.250 kr.,17/01/2024,5275916,"Granskoven, 2600 København, Glostrup  - 1st floor"
Room,17 m²,1.0,-,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,-,24+ months,As soon as possible,3.500 kr.,500 kr.,8.000 kr.,0 kr.,12.000 kr.,16/01/2024,5101888,"Bæverbo, 2665 København, Vallensbæk Strand "
Apartment,84 m²,3.0,Ground floor,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,14.700 kr.,910 kr.,44.100 kr.,14.700 kr.,74.410 kr.,16/01/2024,5413147,"Robert Jacobsens Vej, 2300 København, København S  - Ground floor"
Apartment,54 m²,2.0,Ground floor,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,9.950 kr.,650 kr.,29.850 kr.,9.950 kr.,50.400 kr.,16/01/2024,5413135,"Havtornvej, 2640 København, Hedehusene  - Ground floor"
Apartment,37 m²,1.0,5th ,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,Unlimited,As soon as possible,8.550 kr.,550 kr.,25.650 kr.,8.550 kr.,43.300 kr.,16/01/2024,5413133,"Poppelstykket, 2450 København, København SV  - 5th floor"
House,188 m²,5.0,-,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,,24+ months,As soon as possible,35.000 kr.,0 kr.,105.000 kr.,35.000 kr.,175.000 kr.,16/01/2024,5413125,"Ordrup Have, 2920 København, Charlottenlund "
Apartment,124 m²,3.0,5th ,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,,12-23 months,As soon as possible,35.000 kr.,1.033 kr.,105.000 kr.,105.000 kr.,246.033 kr.,16/01/2024,5413120,"Mariehamngade, 2150 København, Nordhavn  - 5th floor"
House,145 m²,5.0,-,No,No,Yes,No,Not specified,Not specified,No,Yes,Not specified,Not specified,No,Not specified,,24+ months,As soon as possible,30.000 kr.,2.600 kr.,90.000 kr.,,122.600 kr.,16/01/2024,4864434,"Hjortekærsvej, 2800 København, Kongens Lyngby "
Apartment,106 m²,3.0,3rd ,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,As soon as possible,17.500 kr.,1.300 kr.,52.500 kr.,17.500 kr.,88.800 kr.,16/01/2024,4706336,"Teglholmens Østkaj, 2450 København, København SV  - 3rd floor"
Apartment,33 m²,2.0,3rd ,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,,Unlimited,As soon as possible,9.800 kr.,900 kr.,29.400 kr.,9.800 kr.,49.900 kr.,16/01/2024,5302659,"Finsensvej, 2000 København, Frederiksberg  - 3rd floor"
Apartment,108 m²,3.0,Ground floor,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,,Unlimited,1 May 2024,20.495 kr.,1.100 kr.,61.485 kr.,20.495 kr.,103.575 kr.,16/01/2024,5368825,"Karlskronagade, 2150 København, Nordhavn  - Ground floor"
House,165 m²,5.0,-,No,No,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,-,24+ months,1 May 2024,25.000 kr.,1.200 kr.,75.000 kr.,,101.200 kr.,15/01/2024,5412847,"Kongevejen, 2840 København, Holte "
Apartment,42 m²,1.0,4th ,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,-,Unlimited,31 May 2024,10.100 kr.,500 kr.,30.300 kr.,10.100 kr.,51.000 kr.,15/01/2024,5412750,"Englandsvej, 2300 København, København S  - 4th floor"
Apartment,35 m²,1.0,2nd ,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,-,Unlimited,31 May 2024,8.700 kr.,400 kr.,26.100 kr.,8.700 kr.,43.900 kr.,15/01/2024,5412749,"Irlandsvej, 2300 København, København S  - 2nd floor"
Apartment,50 m²,1.0,4th ,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,-,Unlimited,31 May 2024,11.900 kr.,600 kr.,35.700 kr.,11.900 kr.,60.100 kr.,15/01/2024,5412718,"Englandsvej, 2300 København, København S  - 4th floor"
Apartment,34 m²,1.0,1st ,No,No,No,Yes,No,No,No,No,No,No,No,No,,Unlimited,As soon as possible,7.400 kr.,690 kr.,22.200 kr.,7.400 kr.,37.690 kr.,15/01/2024,5412717,"Hans Knudsens Plads, 2100 København, København Ø  - 1st floor"
Apartment,63 m²,2.0,3rd ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,12.600 kr.,650 kr.,37.800 kr.,12.600 kr.,63.650 kr.,15/01/2024,5412714,"Martha Christensens Vej, 2300 København, København S  - 3rd floor"
House,221 m²,6.0,-,No,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,,1-11 months,As soon as possible,34.000 kr.,1.000 kr.,102.000 kr.,,137.000 kr.,15/01/2024,5412706,"Esperance Allé, 2920 København, Charlottenlund "
Apartment,84 m²,3.0,2nd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,14 June 2024,12.600 kr.,850 kr.,37.800 kr.,12.600 kr.,63.850 kr.,15/01/2024,5412697,"Baltorpvej, 2750 København, Ballerup  - 2nd floor"
Apartment,84 m²,3.0,1st ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,14 June 2024,12.500 kr.,900 kr.,37.500 kr.,12.500 kr.,63.400 kr.,15/01/2024,5412694,"Baltorpvej, 2750 København, Ballerup  - 1st floor"
Apartment,88 m²,3.0,1st ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,14 April 2024,12.500 kr.,950 kr.,37.500 kr.,12.500 kr.,63.450 kr.,15/01/2024,5412692,"Baltorpvej, 2750 København, Ballerup  - 1st floor"
Townhouse,146 m²,5.0,-,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,1-11 months,As soon as possible,25.000 kr.,2.000 kr.,50.000 kr.,0 kr.,77.000 kr.,15/01/2024,5354403,"Vesterfælledvej, 1799 København, København V "
Townhouse,130 m²,4.0,-,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,17.000 kr.,0 kr.,51.000 kr.,17.000 kr.,85.000 kr.,15/01/2024,5207241,"Ved Sportspladsen, 2610 København, Rødovre "
Apartment,216 m²,5.0,1st ,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,,1-11 months,As soon as possible,55.000 kr.,1.500 kr.,165.000 kr.,55.000 kr.,276.500 kr.,15/01/2024,5412552,"Esplanaden, 1263 København, København K  - 1st floor"
Room,11 m²,1.0,-,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,Unlimited,As soon as possible,4.500 kr.,0 kr.,4.500 kr.,4.500 kr.,13.500 kr.,14/01/2024,5253454,"Højgårdstoften, 2630 København, Taastrup "
Room,10 m²,1.0,2nd ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,1 June 2024,5.000 kr.,366 kr.,0 kr.,5.000 kr.,10.366 kr.,14/01/2024,5412394,"Voltvej, 2605 København, Brøndby  - 2nd floor"
Room,8 m²,1.0,-,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,,1-11 months,As soon as possible,3.790 kr.,0 kr.,7.580 kr.,0 kr.,11.370 kr.,13/01/2024,5260499,"Bakketoppen, 2830 København, Virum "
Apartment,153 m²,5.0,1st ,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,,1-11 months,As soon as possible,35.000 kr.,0 kr.,15.000 kr.,0 kr.,50.000 kr.,12/01/2024,5412296,"H.C. Ørsteds Vej, 1879 København, Frederiksberg C  - 1st floor"
Room,14 m²,1.0,2nd ,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,1-11 months,As soon as possible,5.000 kr.,0 kr.,5.000 kr.,5.000 kr.,15.000 kr.,12/01/2024,5321682,"Hjørringgade, 2100 København, København Ø  - 2nd floor"
Apartment,75 m²,2.0,2nd ,No,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,1-11 months,1 May 2024,13.500 kr.,800 kr.,40.500 kr.,,54.800 kr.,12/01/2024,5412185,"Indiakaj, 2300 København, København S  - 2nd floor"
Apartment,95 m²,5.0,3rd ,No,No,No,Yes,No,No,No,No,No,No,No,No,-,Unlimited,As soon as possible,17.600 kr.,1.000 kr.,52.800 kr.,17.600 kr.,89.000 kr.,12/01/2024,5412180,"Ørestads Boulevard, 2300 København, København S  - 3rd floor"
Apartment,51 m²,2.0,1st ,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,-,12-23 months,As soon as possible,8.500 kr.,1.000 kr.,25.500 kr.,0 kr.,35.000 kr.,11/01/2024,3949301,"Kildebakkegårds Alle, 2860 København, Søborg  - 1st floor"
Room,16 m²,1.0,4th ,No,No,No,No,No,No,Yes,No,No,No,No,No,-,Unlimited,As soon as possible,4.900 kr.,400 kr.,4.900 kr.,4.900 kr.,15.100 kr.,11/01/2024,5248886,"Finsensvej, 2000 København, Frederiksberg  - 4th floor"
Room,12 m²,1.0,2nd ,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,6.000 kr.,0 kr.,12.000 kr.,6.000 kr.,24.000 kr.,11/01/2024,5411947,"Bernhard Bangs Alle, 2000 København, Frederiksberg  - 2nd floor"
Townhouse,90 m²,4.0,-,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,,12-23 months,As soon as possible,18.500 kr.,2.500 kr.,55.500 kr.,18.500 kr.,95.000 kr.,11/01/2024,5411939,"Klinteager, 2950 København, Vedbæk "
Room,20 m²,1.0,2nd ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,1-11 months,As soon as possible,6.000 kr.,0 kr.,4.000 kr.,6.000 kr.,16.000 kr.,11/01/2024,5411825,"Dalgas Have, 2000 København, Frederiksberg  - 2nd floor"
Apartment,36 m²,1.0,3rd ,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,-,Unlimited,15 May 2024,5.195 kr.,450 kr.,15.585 kr.,5.195 kr.,26.425 kr.,11/01/2024,5335508,"Telegrafvej, 2750 København, Ballerup  - 3rd floor"
Apartment,57 m²,2.0,3rd ,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,-,1-11 months,As soon as possible,19.000 kr.,0 kr.,19.000 kr.,38.000 kr.,76.000 kr.,11/01/2024,5411927,"Holger Danskes Vej, 2000 København, Frederiksberg  - 3rd floor"
Room,10 m²,1.0,7th ,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,5.500 kr.,500 kr.,11.000 kr.,5.500 kr.,22.500 kr.,11/01/2024,5417221,"Belvederekaj, 2450 København, København SV  - 7th floor"
Room,8 m²,1.0,Ground floor,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,4.000 kr.,0 kr.,12.000 kr.,0 kr.,16.000 kr.,10/01/2024,5338140,"Svenskelejren, 2700 København, Brønshøj  - Ground floor"
Room,8 m²,1.0,1st ,No,No,No,No,No,No,Yes,No,No,No,No,No,,1-11 months,As soon as possible,4.000 kr.,0 kr.,4.000 kr.,0 kr.,8.000 kr.,10/01/2024,5036761,"Jagtvej, 2200 København, København N  - 1st floor"
Apartment,123 m²,3.0,5th ,No,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,19.999 kr.,1.000 kr.,59.997 kr.,,80.996 kr.,10/01/2024,5411787,"Store Kongensgade, 1264 København, København K  - 5th floor"
Apartment,107 m²,4.0,4th ,No,No,No,No,No,No,No,No,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,20.800 kr.,1.590 kr.,62.400 kr.,0 kr.,84.790 kr.,10/01/2024,5411701,"Dampfærgevej, 2100 København, København Ø  - 4th floor"
Apartment,131 m²,4.0,1st ,No,Yes,Yes,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Not specified,No,Not specified,-,Unlimited,As soon as possible,19.995 kr.,450 kr.,59.985 kr.,19.995 kr.,100.425 kr.,10/01/2024,5411688,"Karen Schaks Vej, 2800 København, Kongens Lyngby  - 1st floor"
Townhouse,120 m²,4.0,-,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,As soon as possible,16.990 kr.,1.200 kr.,50.970 kr.,16.990 kr.,86.150 kr.,10/01/2024,5411685,"Lykkens Minde, 2860 København, Søborg "
House,128 m²,4.0,-,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,,24+ months,As soon as possible,30.000 kr.,2.000 kr.,90.000 kr.,0 kr.,122.000 kr.,10/01/2024,5411635,"Ingeborgvej, 2900 København, Hellerup "
Apartment,40 m²,2.0,2nd ,Yes,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,,24+ months,As soon as possible,9.800 kr.,500 kr.,29.400 kr.,,39.700 kr.,10/01/2024,4233999,"Landskronagade, 2100 København, København Ø  - 2nd floor"
Apartment,50 m²,1.0,3rd ,Yes,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,12.900 kr.,600 kr.,38.700 kr.,,52.200 kr.,10/01/2024,4926020,"Knabrostræde, 1210 København, København K  - 3rd floor"
Apartment,27 m²,1.0,2nd ,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,,Unlimited,As soon as possible,5.646 kr.,580 kr.,11.292 kr.,5.646 kr.,23.164 kr.,10/01/2024,5411605,"Tobaksvejen, 2860 København, Søborg  - 2nd floor"
Apartment,75 m²,3.0,3rd ,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,-,12-23 months,1 May 2024,14.000 kr.,800 kr.,42.000 kr.,14.000 kr.,70.800 kr.,10/01/2024,5184170,"Sundholmsvej, 2300 København, København S  - 3rd floor"
Apartment,27 m²,1.0,2nd ,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,,Unlimited,As soon as possible,5.646 kr.,580 kr.,11.292 kr.,5.646 kr.,23.164 kr.,10/01/2024,5220643,"Tobaksvejen, 2860 København, Søborg  - 2nd floor"
House,129 m²,4.0,-,No,No,Yes,No,Not specified,Not specified,Yes,Yes,Not specified,Not specified,No,Not specified,-,24+ months,As soon as possible,50.000 kr.,,150.000 kr.,50.000 kr.,250.000 kr.,10/01/2024,5372012,"Strandvejen, 2920 København, Charlottenlund "
Apartment,62 m²,2.0,6th ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,13.100 kr.,650 kr.,39.300 kr.,13.100 kr.,66.150 kr.,10/01/2024,5411602,"Ørestads Boulevard, 2300 København, København S  - 6th floor"
Apartment,88 m²,3.0,-,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,-,Unlimited,As soon as possible,14.900 kr.,1.500 kr.,44.700 kr.,14.900 kr.,76.000 kr.,09/01/2024,5411515,"Fortvej, 2610 København, Rødovre "
Room,15 m²,1.0,7th ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,12-23 months,As soon as possible,8.000 kr.,0 kr.,24.000 kr.,0 kr.,32.000 kr.,09/01/2024,5410978,"Edvard Thomsens Vej, 2300 København, København S  - 7th floor"
Room,15 m²,1.0,-,Yes,No,No,No,No,No,No,No,No,No,No,No,-,1-11 months,As soon as possible,4.500 kr.,0 kr.,9.000 kr.,0 kr.,13.500 kr.,09/01/2024,5410001,"Gammelgårdsvej, 2730 København, Herlev "
Apartment,80 m²,1.0,3rd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,16.950 kr.,1.000 kr.,50.850 kr.,16.950 kr.,85.750 kr.,09/01/2024,5296376,"Islands Brygge, 2300 København, København S  - 3rd floor"
Apartment,124 m²,5.0,4th ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,18.495 kr.,850 kr.,55.485 kr.,18.495 kr.,93.325 kr.,09/01/2024,5411466,"Ålekistevej, 2720 København, Vanløse  - 4th floor"
Apartment,124 m²,5.0,2nd ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,22.845 kr.,650 kr.,68.535 kr.,22.845 kr.,114.875 kr.,09/01/2024,5410913,"Bådehavnsgade, 2450 København, København SV  - 2nd floor"
Apartment,93 m²,3.0,4th ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,17.664 kr.,500 kr.,52.992 kr.,17.664 kr.,88.820 kr.,09/01/2024,5410911,"Bådehavnsgade, 2450 København, København SV  - 4th floor"
Apartment,93 m²,3.0,1st ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,17.464 kr.,500 kr.,52.392 kr.,17.464 kr.,87.820 kr.,09/01/2024,5410906,"Bådehavnsgade, 2450 København, København SV  - 1st floor"
Apartment,124 m²,5.0,5th ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Unlimited,15 April 2024,22.995 kr.,650 kr.,68.985 kr.,22.995 kr.,115.625 kr.,09/01/2024,5410896,"Bådehavnsgade, 2450 København, København SV  - 5th floor"
Apartment,93 m²,3.0,3rd ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,17.564 kr.,500 kr.,52.692 kr.,17.564 kr.,88.320 kr.,09/01/2024,5410892,"Bådehavnsgade, 2450 København, København SV  - 3rd floor"
Apartment,124 m²,5.0,Ground floor,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,22.611 kr.,650 kr.,67.833 kr.,22.611 kr.,113.705 kr.,09/01/2024,5410890,"Bådehavnsgade, 2450 København, København SV  - Ground floor"
Apartment,93 m²,3.0,Ground floor,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,17.464 kr.,500 kr.,52.392 kr.,17.464 kr.,87.820 kr.,09/01/2024,5410887,"Bådehavnsgade, 2450 København, København SV  - Ground floor"
Apartment,124 m²,5.0,1st ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,15 April 2024,22.795 kr.,650 kr.,68.385 kr.,22.795 kr.,114.625 kr.,09/01/2024,5410884,"Bådehavnsgade, 2450 København, København SV  - 1st floor"
Apartment,82 m²,3.0,1st ,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,-,24+ months,As soon as possible,16.000 kr.,1.000 kr.,48.000 kr.,16.000 kr.,81.000 kr.,09/01/2024,5411443,"Allegade, 2000 København, Frederiksberg  - 1st floor"
Room,20 m²,1.0,3rd ,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,,Unlimited,As soon as possible,4.000 kr.,0 kr.,4.000 kr.,0 kr.,8.000 kr.,09/01/2024,3557185,"Store Mølle Vej, 2300 København, København S  - 3rd floor"
